tweet_id,followers_count,favourites_count,retweet_count,created_at
822859134160621569,3200894,14576,2622,2015-11-15 21:41:29+00:00
822647212903690241,3200894,0,7390,2015-11-15 21:41:29+00:00
822610361945911296,3200894,16327,3423,2015-11-15 21:41:29+00:00
822489057087389700,3200894,20083,7390,2015-11-15 21:41:29+00:00
822462944365645825,3200894,31800,17209,2015-11-15 21:41:29+00:00
822244816520155136,3200894,38832,11421,2015-11-15 21:41:29+00:00
822163064745328640,3200894,0,5571,2015-11-15 21:41:29+00:00
821886076407029760,3200894,12582,2692,2015-11-15 21:41:29+00:00
821813639212650496,3200894,0,3839,2015-11-15 21:41:29+00:00
821765923262631936,3200894,9317,1899,2015-11-15 21:41:29+00:00
821522889702862852,3200894,8871,2030,2015-11-15 21:41:29+00:00
821421320206483457,3200894,0,6470,2015-11-15 21:41:29+00:00
821407182352777218,3200894,13075,5053,2015-11-15 21:41:29+00:00
821153421864615936,3200894,280,10,2015-11-15 21:41:29+00:00
821149554670182400,3200894,9718,2320,2015-11-15 21:41:29+00:00
821107785811234820,3200894,10645,2487,2015-11-15 21:41:29+00:00
821044531881721856,3200894,14021,2636,2015-11-15 21:41:29+00:00
820837357901512704,3200894,0,7733,2015-11-15 21:41:29+00:00
820749716845686786,3200894,34984,11525,2015-11-15 21:41:29+00:00
820690176645140481,3200894,13518,3716,2015-11-15 21:41:29+00:00
820494788566847489,3200802,0,648,2015-11-15 21:41:29+00:00
820446719150292993,3200894,0,2980,2015-11-15 21:41:29+00:00
820314633777061888,3200894,3706,648,2015-11-15 21:41:29+00:00
820078625395449857,3200894,21979,7246,2015-11-15 21:41:29+00:00
820013781606658049,3200894,0,1369,2015-11-15 21:41:29+00:00
819952236453363712,3200894,5927,1369,2015-11-15 21:41:29+00:00
819924195358416896,3200894,14305,5607,2015-11-15 21:41:29+00:00
819711362133872643,3200894,14916,3604,2015-11-15 21:41:29+00:00
819588359383371776,3200894,10606,2271,2015-11-15 21:41:29+00:00
819347104292290561,3200894,8008,1383,2015-11-15 21:41:29+00:00
819238181065359361,3200894,2550,462,2015-11-15 21:41:29+00:00
819227688460238848,3200894,25652,7733,2015-11-15 21:41:29+00:00
819015337530290176,3200894,0,42228,2015-11-15 21:41:29+00:00
819015331746349057,3200894,0,21794,2015-11-15 21:41:29+00:00
819006400881917954,3200894,49960,21794,2015-11-15 21:41:29+00:00
819004803107983360,3200894,95450,42228,2015-11-15 21:41:29+00:00
818646164899774465,3200894,0,24069,2015-11-15 21:41:29+00:00
818627210458333184,3200894,24597,8564,2015-11-15 21:41:29+00:00
818614493328580609,3200894,10971,2982,2015-11-15 21:41:29+00:00
818588835076603904,3200894,0,7126,2015-11-15 21:41:29+00:00
818536468981415936,3200894,12127,2873,2015-11-15 21:41:29+00:00
818307523543449600,3200894,0,9366,2015-11-15 21:41:29+00:00
818259473185828864,3200894,12197,2621,2015-11-15 21:41:29+00:00
818145370475810820,3200894,13671,3014,2015-11-15 21:41:29+00:00
817908911860748288,3200894,5356,906,2015-11-15 21:41:29+00:00
817827839487737858,3200894,57622,31314,2015-11-15 21:41:29+00:00
817777686764523521,3200894,11901,3084,2015-11-15 21:41:29+00:00
817536400337801217,3200894,13105,3505,2015-11-15 21:41:29+00:00
817502432452313088,3200894,0,3917,2015-11-15 21:41:29+00:00
817423860136083457,3200894,38260,17504,2015-11-15 21:41:29+00:00
817415592588222464,3200894,6267,1131,2015-11-15 21:41:29+00:00
817181837579653120,3200895,0,9907,2015-11-15 21:41:29+00:00
817171292965273600,3200895,9690,2326,2015-11-15 21:41:29+00:00
817120970343411712,3200895,13367,3011,2015-11-15 21:41:29+00:00
817056546584727552,3200895,9517,1927,2015-11-15 21:41:29+00:00
816829038950027264,3200895,0,5496,2015-11-15 21:41:29+00:00
816816676327063552,3200895,11071,2361,2015-11-15 21:41:29+00:00
816697700272001025,3200895,10905,2545,2015-11-15 21:41:29+00:00
816450570814898180,3200895,33961,9366,2015-11-15 21:41:29+00:00
816336735214911488,3200895,9564,2269,2015-11-15 21:41:29+00:00
816091915477250048,3200895,9927,2500,2015-11-15 21:41:29+00:00
816062466425819140,3200895,0,1207,2015-11-15 21:41:29+00:00
816014286006976512,3200895,0,6154,2015-11-15 21:41:29+00:00
815990720817401858,3200895,5545,1207,2015-11-15 21:41:29+00:00
815966073409433600,3200895,25057,9907,2015-11-15 21:41:29+00:00
815745968457060357,3200895,0,4797,2015-11-15 21:41:29+00:00
815736392542261248,3200895,10937,2625,2015-11-15 21:41:29+00:00
815639385530101762,3200895,9161,1918,2015-11-15 21:41:29+00:00
815390420867969024,3200895,11467,4407,2015-11-15 21:41:29+00:00
814986499976527872,3200895,8485,1505,2015-11-15 21:41:29+00:00
814638523311648768,3200895,12511,3130,2015-11-15 21:41:29+00:00
814578408554463233,3200895,0,6750,2015-11-15 21:41:29+00:00
814530161257443328,3200895,9629,2156,2015-11-15 21:41:29+00:00
814153002265309185,3200895,32000,10080,2015-11-15 21:41:29+00:00
813944609378369540,3200895,0,3732,2015-11-15 21:41:29+00:00
813910438903693312,3200895,10342,2194,2015-11-15 21:41:29+00:00
813812741911748608,3200895,40402,16267,2015-11-15 21:41:29+00:00
813800681631023104,3200895,9300,2060,2015-11-15 21:41:29+00:00
813217897535406080,3200895,20783,8476,2015-11-15 21:41:29+00:00
813202720496779264,3200895,10192,2090,2015-11-15 21:41:29+00:00
813187593374461952,3200895,22085,5096,2015-11-15 21:41:29+00:00
813172488309972993,3200895,10384,2236,2015-11-15 21:41:29+00:00
813157409116065792,3200895,8588,2557,2015-11-15 21:41:29+00:00
813142292504645637,3200895,9361,2728,2015-11-15 21:41:29+00:00
813130366689148928,3200895,4968,513,2015-11-15 21:41:29+00:00
813127251579564032,3200895,13242,3652,2015-11-15 21:41:29+00:00
813112105746448384,3200895,11515,3225,2015-11-15 21:41:29+00:00
813096984823349248,3200895,11694,4207,2015-11-15 21:41:29+00:00
813081950185472002,3200895,10989,3220,2015-11-15 21:41:29+00:00
813066809284972545,3200895,8865,2276,2015-11-15 21:41:29+00:00
813051746834595840,3200895,23337,8503,2015-11-15 21:41:29+00:00
812781120811126785,3200895,8380,2191,2015-11-15 21:41:29+00:00
812747805718642688,3200895,0,8067,2015-11-15 21:41:29+00:00
812709060537683968,3200895,7373,1665,2015-11-15 21:41:29+00:00
812503143955202048,3200895,6787,1424,2015-11-15 21:41:29+00:00
812466873996607488,3200895,8900,2231,2015-11-15 21:41:29+00:00
812372279581671427,3200895,15224,4252,2015-11-15 21:41:29+00:00
811985624773361665,3200895,8102,1647,2015-11-15 21:41:29+00:00
811744202451197953,3200895,8429,1884,2015-11-15 21:41:29+00:00
811647686436880384,3200895,6215,872,2015-11-15 21:41:29+00:00
811627233043480576,3200895,14265,3650,2015-11-15 21:41:29+00:00
811386762094317568,3200895,23302,7444,2015-11-15 21:41:29+00:00
810984652412424192,3200896,5927,1655,2015-11-15 21:41:29+00:00
810896069567610880,3200896,10093,2090,2015-11-15 21:41:29+00:00
810657578271330305,3200896,12192,3057,2015-11-15 21:41:29+00:00
810284430598270976,3200896,39640,13369,2015-11-15 21:41:29+00:00
810254108431155201,3200896,16380,3901,2015-11-15 21:41:29+00:00
809920764300447744,3200896,17250,4521,2015-11-15 21:41:29+00:00
809808892968534016,3200896,0,5711,2015-11-15 21:41:29+00:00
809448704142938112,3200896,7727,1696,2015-11-15 21:41:29+00:00
809220051211603969,3200896,22246,6554,2015-11-15 21:41:29+00:00
809084759137812480,3200896,14685,4046,2015-11-15 21:41:29+00:00
808838249661788160,3200896,11271,3536,2015-11-15 21:41:29+00:00
808733504066486276,3200896,8784,2509,2015-11-15 21:41:29+00:00
808501579447930884,3200896,12595,3007,2015-11-15 21:41:29+00:00
808344865868283904,3200896,47281,24069,2015-11-15 21:41:29+00:00
808134635716833280,3200896,0,6961,2015-11-15 21:41:29+00:00
808106460588765185,3200896,9701,2525,2015-11-15 21:41:29+00:00
808001312164028416,3200896,14015,4098,2015-11-15 21:41:29+00:00
807621403335917568,3200896,16236,4288,2015-11-15 21:41:29+00:00
807106840509214720,3200896,107015,56625,2015-11-15 21:41:29+00:00
807059379405148160,3200897,0,8521,2015-11-15 21:41:29+00:00
807010152071229440,3200897,14514,4418,2015-11-15 21:41:29+00:00
806629075125202948,3200897,75639,37911,2015-11-15 21:41:29+00:00
806620845233815552,3200897,0,6426,2015-11-15 21:41:29+00:00
806576416489959424,3200897,5370,2230,2015-11-15 21:41:29+00:00
806542213899489280,3200897,11363,2752,2015-11-15 21:41:29+00:00
806242860592926720,3200897,0,13616,2015-11-15 21:41:29+00:00
806219024703037440,3200897,7145,1388,2015-11-15 21:41:29+00:00
805958939288408065,3200897,0,6238,2015-11-15 21:41:29+00:00
805932879469572096,3200897,9178,2209,2015-11-15 21:41:29+00:00
805826884734976000,3200897,7335,2132,2015-11-15 21:41:29+00:00
805823200554876929,3200897,0,9374,2015-11-15 21:41:29+00:00
805520635690676224,3200897,6368,1905,2015-11-15 21:41:29+00:00
805487436403003392,3200897,9773,2929,2015-11-15 21:41:29+00:00
805207613751304193,3200897,8680,1972,2015-11-15 21:41:29+00:00
804738756058218496,3200897,15326,4480,2015-11-15 21:41:29+00:00
804475857670639616,3200897,6886,2355,2015-11-15 21:41:29+00:00
804413760345620481,3200897,0,3712,2015-11-15 21:41:29+00:00
804026241225523202,3200897,49774,18876,2015-11-15 21:41:29+00:00
803773340896923648,3200897,11203,3220,2015-11-15 21:41:29+00:00
803692223237865472,3200897,0,8689,2015-11-15 21:41:29+00:00
803638050916102144,3200897,12270,4828,2015-11-15 21:41:29+00:00
803380650405482500,3200897,8601,2169,2015-11-15 21:41:29+00:00
803321560782307329,3200897,0,6221,2015-11-15 21:41:29+00:00
803276597545603072,3200897,11207,2887,2015-11-15 21:41:29+00:00
802952499103731712,3200897,10085,2336,2015-11-15 21:41:29+00:00
802624713319034886,3200897,0,3403,2015-11-15 21:41:29+00:00
802600418706604034,3200897,7938,1714,2015-11-15 21:41:29+00:00
802572683846291456,3200897,9959,2926,2015-11-15 21:41:29+00:00
802323869084381190,3200898,18124,6808,2015-11-15 21:41:29+00:00
802265048156610565,3200898,7039,1573,2015-11-15 21:41:29+00:00
802247111496568832,3200898,0,5247,2015-11-15 21:41:29+00:00
802239329049477120,3200898,10132,3040,2015-11-15 21:41:29+00:00
802185808107208704,3200898,0,314,2015-11-15 21:41:29+00:00
801958328846974976,3200898,8608,1992,2015-11-15 21:41:29+00:00
801854953262350336,3200898,1958,275,2015-11-15 21:41:29+00:00
801538201127157760,3200898,9141,2391,2015-11-15 21:41:29+00:00
801285448605831168,3200898,6802,960,2015-11-15 21:41:29+00:00
801167903437357056,3200898,27386,6961,2015-11-15 21:41:29+00:00
801127390143516673,3200898,0,4627,2015-11-15 21:41:29+00:00
801115127852503040,3200898,8992,2429,2015-11-15 21:41:29+00:00
800859414831898624,3200898,778,113,2015-11-15 21:41:29+00:00
800855607700029440,3200898,0,1889,2015-11-15 21:41:29+00:00
800751577355128832,3200898,11701,3214,2015-11-15 21:41:29+00:00
800513324630806528,3200898,14685,3495,2015-11-15 21:41:29+00:00
800459316964663297,3200898,10538,2489,2015-11-15 21:41:29+00:00
800443802682937345,3200898,0,5068,2015-11-15 21:41:29+00:00
800388270626521089,3200898,12456,3265,2015-11-15 21:41:29+00:00
800188575492947969,3200898,0,4581,2015-11-15 21:41:29+00:00
800141422401830912,3200898,17092,2980,2015-11-15 21:41:29+00:00
800018252395122689,3200898,31768,15351,2015-11-15 21:41:29+00:00
799774291445383169,3200898,0,5488,2015-11-15 21:41:29+00:00
799757965289017345,3200898,9390,2506,2015-11-15 21:41:29+00:00
799422933579902976,3200898,8965,2213,2015-11-15 21:41:29+00:00
799308762079035393,3200898,0,6478,2015-11-15 21:41:29+00:00
799297110730567681,3200898,11065,3227,2015-11-15 21:41:29+00:00
799063482566066176,3200898,9058,2863,2015-11-15 21:41:29+00:00
798933969379225600,3200898,14712,5203,2015-11-15 21:41:29+00:00
798925684722855936,3200898,8246,1663,2015-11-15 21:41:29+00:00
798705661114773508,3200898,0,7724,2015-11-15 21:41:29+00:00
798701998996647937,3200898,0,9126,2015-11-15 21:41:29+00:00
798697898615730177,3200898,0,7602,2015-11-15 21:41:29+00:00
798694562394996736,3200898,0,5812,2015-11-15 21:41:29+00:00
798686750113755136,3200898,0,2702,2015-11-15 21:41:29+00:00
798682547630837760,3200899,0,5515,2015-11-15 21:41:29+00:00
798673117451325440,3200899,0,6485,2015-11-15 21:41:29+00:00
798665375516884993,3200899,0,4519,2015-11-15 21:41:29+00:00
798644042770751489,3200899,0,2153,2015-11-15 21:41:29+00:00
798628517273620480,3200899,0,2272,2015-11-15 21:41:29+00:00
798585098161549313,3200900,0,6618,2015-11-15 21:41:29+00:00
798576900688019456,3200900,0,6871,2015-11-15 21:41:29+00:00
798340744599797760,3200900,0,3924,2015-11-15 21:41:29+00:00
798209839306514432,3200900,11548,2954,2015-11-15 21:41:29+00:00
797971864723324932,3200900,13018,3652,2015-11-15 21:41:29+00:00
797545162159308800,3200900,16198,5656,2015-11-15 21:41:29+00:00
797236660651966464,3200900,22328,7726,2015-11-15 21:41:29+00:00
797165961484890113,3200900,256,32,2015-11-15 21:41:29+00:00
796904159865868288,3200900,0,10411,2015-11-15 21:41:29+00:00
796865951799083009,3200900,8564,2198,2015-11-15 21:41:29+00:00
796759840936919040,3200900,13256,3562,2015-11-15 21:41:29+00:00
796563435802726400,3200900,0,8536,2015-11-15 21:41:29+00:00
796484825502875648,3200900,8472,2042,2015-11-15 21:41:29+00:00
796387464403357696,3200900,12334,4861,2015-11-15 21:41:29+00:00
796177847564038144,3200900,0,16628,2015-11-15 21:41:29+00:00
796149749086875649,3200900,36177,16628,2015-11-15 21:41:29+00:00
796125600683540480,3200900,5511,2079,2015-11-15 21:41:29+00:00
796116448414461957,3200900,10139,2813,2015-11-15 21:41:29+00:00
796080075804475393,3200900,9469,2703,2015-11-15 21:41:29+00:00
796031486298386433,3200900,12071,4284,2015-11-15 21:41:29+00:00
795464331001561088,3200900,55683,27728,2015-11-15 21:41:29+00:00
795400264262053889,3200900,11270,3323,2015-11-15 21:41:29+00:00
795076730285391872,3200900,18139,6288,2015-11-15 21:41:29+00:00
794983741416415232,3200900,0,3942,2015-11-15 21:41:29+00:00
794926597468000259,3200900,11492,2697,2015-11-15 21:41:29+00:00
794355576146903043,3200900,0,12014,2015-11-15 21:41:29+00:00
794332329137291264,3200900,10686,3088,2015-11-15 21:41:29+00:00
794205286408003585,3200900,10314,3895,2015-11-15 21:41:29+00:00
793962221541933056,3200900,18910,5711,2015-11-15 21:41:29+00:00
793845145112371200,3200900,10295,2187,2015-11-15 21:41:29+00:00
793614319594401792,3200900,0,3661,2015-11-15 21:41:29+00:00
793601777308463104,3200900,8926,1908,2015-11-15 21:41:29+00:00
793500921481273345,3200900,11953,2786,2015-11-15 21:41:29+00:00
793286476301799424,3200900,27597,10723,2015-11-15 21:41:29+00:00
793271401113350145,3200900,9677,2763,2015-11-15 21:41:29+00:00
793256262322548741,3200901,22350,9714,2015-11-15 21:41:29+00:00
793241302385262592,3200901,11780,3812,2015-11-15 21:41:29+00:00
793226087023144960,3200901,11001,3338,2015-11-15 21:41:29+00:00
793210959003287553,3200901,9997,3301,2015-11-15 21:41:29+00:00
793195938047070209,3200901,17063,6547,2015-11-15 21:41:29+00:00
793180763617361921,3200901,7740,2310,2015-11-15 21:41:29+00:00
793165685325201412,3200901,10478,3238,2015-11-15 21:41:29+00:00
793150605191548928,3200901,6909,1984,2015-11-15 21:41:29+00:00
793135492858580992,3200901,7214,2893,2015-11-15 21:41:29+00:00
793120401413079041,3200901,14202,4551,2015-11-15 21:41:29+00:00
792913359805018113,3200901,16063,4715,2015-11-15 21:41:29+00:00
792883833364439040,3200901,12666,4964,2015-11-15 21:41:29+00:00
792773781206999040,3200901,8209,1963,2015-11-15 21:41:29+00:00
792394556390137856,3200901,15128,4998,2015-11-15 21:41:29+00:00
792050063153438720,3200901,8029,2088,2015-11-15 21:41:29+00:00
791821351946420224,3200901,0,24514,2015-11-15 21:41:29+00:00
791784077045166082,3200809,0,11271,2015-11-15 21:41:29+00:00
791780927877898241,3200901,0,4432,2015-11-15 21:41:29+00:00
791774931465953280,3200901,37818,21156,2015-11-15 21:41:29+00:00
791672322847637504,3200901,13129,3661,2015-11-15 21:41:29+00:00
791406955684368384,3200901,14670,4797,2015-11-15 21:41:29+00:00
791312159183634433,3200901,9841,2963,2015-11-15 21:41:29+00:00
791026214425268224,3200901,0,4858,2015-11-15 21:41:29+00:00
790987426131050500,3200901,11089,2483,2015-11-15 21:41:29+00:00
790946055508652032,3200901,18601,5496,2015-11-15 21:41:29+00:00
790723298204217344,3200901,0,2704,2015-11-15 21:41:29+00:00
790698755171364864,3200901,9158,2203,2015-11-15 21:41:29+00:00
790581949425475584,3200901,22473,8183,2015-11-15 21:41:29+00:00
790337589677002753,3200901,8740,2167,2015-11-15 21:41:29+00:00
790277117346975746,3200901,14081,3732,2015-11-15 21:41:29+00:00
790227638568808452,3200901,0,4190,2015-11-15 21:41:29+00:00
789986466051088384,3200901,10369,2704,2015-11-15 21:41:29+00:00
789960241177853952,3200901,0,4839,2015-11-15 21:41:29+00:00
789903600034189313,3200901,11673,4858,2015-11-15 21:41:29+00:00
789628658055020548,3200901,8448,2080,2015-11-15 21:41:29+00:00
789599242079838210,3200901,7620,2279,2015-11-15 21:41:29+00:00
789530877013393408,3200901,13188,3942,2015-11-15 21:41:29+00:00
789314372632018944,3200901,9615,2666,2015-11-15 21:41:29+00:00
789280767834746880,3200901,0,5747,2015-11-15 21:41:29+00:00
789268448748703744,3200901,10196,3014,2015-11-15 21:41:29+00:00
789137962068021249,3200901,10875,3244,2015-11-15 21:41:29+00:00
788908386943430656,3200901,30653,14409,2015-11-15 21:41:29+00:00
788765914992902144,3200901,30658,12014,2015-11-15 21:41:29+00:00
788552643979468800,3200901,0,8407,2015-11-15 21:41:29+00:00
788412144018661376,3200901,16060,5990,2015-11-15 21:41:29+00:00
788178268662984705,3200901,8100,2488,2015-11-15 21:41:29+00:00
788150585577050112,3200901,6865,1510,2015-11-15 21:41:29+00:00
788070120937619456,3200901,0,3952,2015-11-15 21:41:29+00:00
788039637453406209,3200901,6867,1535,2015-11-15 21:41:29+00:00
787810552592695296,3200901,9717,3540,2015-11-15 21:41:29+00:00
787717603741622272,3200901,11416,3240,2015-11-15 21:41:29+00:00
787397959788929025,3200901,12120,3300,2015-11-15 21:41:29+00:00
787322443945877504,3200901,8726,2032,2015-11-15 21:41:29+00:00
787111942498508800,3200901,0,7798,2015-11-15 21:41:29+00:00
786963064373534720,3200901,29725,9327,2015-11-15 21:41:29+00:00
786729988674449408,3200901,0,2827,2015-11-15 21:41:29+00:00
786709082849828864,3200901,20296,7069,2015-11-15 21:41:29+00:00
786664955043049472,3200901,11957,2996,2015-11-15 21:41:29+00:00
786595970293370880,3200901,10497,3601,2015-11-15 21:41:29+00:00
786363235746385920,3200901,12189,4072,2015-11-15 21:41:29+00:00
786286427768250368,3200901,8930,3352,2015-11-15 21:41:29+00:00
786233965241827333,3200901,17178,5571,2015-11-15 21:41:29+00:00
786051337297522688,3200901,1614,179,2015-11-15 21:41:29+00:00
786036967502913536,3200901,0,8237,2015-11-15 21:41:29+00:00
785927819176054784,3200901,12696,3652,2015-11-15 21:41:29+00:00
785872687017132033,3200901,7489,2130,2015-11-15 21:41:29+00:00
785639753186217984,3200901,8735,2561,2015-11-15 21:41:29+00:00
785533386513321988,3200901,10183,2334,2015-11-15 21:41:29+00:00
785515384317313025,3200901,6800,1477,2015-11-15 21:41:29+00:00
785264754247995392,3200901,8128,1911,2015-11-15 21:41:29+00:00
785170936622350336,3200901,13491,5639,2015-11-15 21:41:29+00:00
784826020293709826,3200901,11310,3712,2015-11-15 21:41:29+00:00
784517518371221505,3200901,10039,2970,2015-11-15 21:41:29+00:00
784431430411685888,3200901,6329,1491,2015-11-15 21:41:29+00:00
784183165795655680,3200901,22513,9374,2015-11-15 21:41:29+00:00
784057939640352768,3200901,33505,12953,2015-11-15 21:41:29+00:00
783839966405230592,3200901,33689,12643,2015-11-15 21:41:29+00:00
783821107061198850,3200901,8209,2269,2015-11-15 21:41:29+00:00
783695101801398276,3200901,11650,3737,2015-11-15 21:41:29+00:00
783466772167098368,3200901,9468,2608,2015-11-15 21:41:29+00:00
783391753726550016,3200901,18908,6441,2015-11-15 21:41:29+00:00
783347506784731136,3200901,0,6533,2015-11-15 21:41:29+00:00
783334639985389568,3200901,32651,13616,2015-11-15 21:41:29+00:00
783085703974514689,3200901,9112,2565,2015-11-15 21:41:29+00:00
782969140009107456,3200901,26949,8521,2015-11-15 21:41:29+00:00
782747134529531904,3200901,8310,1604,2015-11-15 21:41:29+00:00
782722598790725632,3200901,19250,6238,2015-11-15 21:41:29+00:00
782598640137187329,3200901,8694,2184,2015-11-15 21:41:29+00:00
782305867769217024,3200901,18630,6470,2015-11-15 21:41:29+00:00
782021823840026624,3200901,0,7236,2015-11-15 21:41:29+00:00
781955203444699136,3200901,12357,3920,2015-11-15 21:41:29+00:00
781661882474196992,3200901,11634,3129,2015-11-15 21:41:29+00:00
781655249211752448,3200901,4466,1314,2015-11-15 21:41:29+00:00
781524693396357120,3200901,23163,6426,2015-11-15 21:41:29+00:00
781308096455073793,3200901,7973,2961,2015-11-15 21:41:29+00:00
781251288990355457,3200901,9428,2458,2015-11-15 21:41:29+00:00
781163403222056960,3200901,10895,3168,2015-11-15 21:41:29+00:00
780931614150983680,3200901,24192,8536,2015-11-15 21:41:29+00:00
780858289093574656,3200901,8033,2328,2015-11-15 21:41:29+00:00
780800785462489090,3200901,6141,1505,2015-11-15 21:41:29+00:00
780601303617732608,3200901,13525,3839,2015-11-15 21:41:29+00:00
780543529827336192,3200901,7040,2032,2015-11-15 21:41:29+00:00
780496263422808064,3200901,0,4319,2015-11-15 21:41:29+00:00
780476555013349377,3200901,0,136,2015-11-15 21:41:29+00:00
780459368902959104,3200901,5892,1224,2015-11-15 21:41:29+00:00
780192070812196864,3200901,9712,2589,2015-11-15 21:41:29+00:00
780092040432480260,3200901,0,2655,2015-11-15 21:41:29+00:00
780074436359819264,3200901,13723,5815,2015-11-15 21:41:29+00:00
779834332596887552,3200901,21252,8237,2015-11-15 21:41:29+00:00
779377524342161408,3200901,9831,3613,2015-11-15 21:41:29+00:00
779124354206535695,3200901,0,21324,2015-11-15 21:41:29+00:00
779123168116150273,3200901,13206,4207,2015-11-15 21:41:29+00:00
779056095788752897,3200901,16500,5247,2015-11-15 21:41:29+00:00
778990705243029504,3200901,22342,8437,2015-11-15 21:41:29+00:00
778774459159379968,3200901,0,11550,2015-11-15 21:41:29+00:00
778764940568104960,3200901,955,426,2015-11-15 21:41:29+00:00
778748913645780993,3200901,7717,1562,2015-11-15 21:41:29+00:00
778650543019483137,3200901,6430,1729,2015-11-15 21:41:29+00:00
778624900596654080,3200901,5177,1176,2015-11-15 21:41:29+00:00
778408200802557953,3200902,15135,5023,2015-11-15 21:41:29+00:00
778396591732486144,3200902,0,14198,2015-11-15 21:41:29+00:00
778383385161035776,3200902,6515,1271,2015-11-15 21:41:29+00:00
778286810187399168,3200902,11576,3836,2015-11-15 21:41:29+00:00
778039087836069888,3200902,9417,3065,2015-11-15 21:41:29+00:00
778027034220126208,3200810,7320,1885,2015-11-15 21:41:29+00:00
777953400541634568,3200902,0,4080,2015-11-15 21:41:29+00:00
777885040357281792,3200902,7078,1893,2015-11-15 21:41:29+00:00
777684233540206592,3200902,12518,3403,2015-11-15 21:41:29+00:00
777641927919427584,3200902,0,4947,2015-11-15 21:41:29+00:00
777621514455814149,3200902,9742,2910,2015-11-15 21:41:29+00:00
777189768882946048,3200902,15921,4999,2015-11-15 21:41:29+00:00
776819012571455488,3200902,0,15839,2015-11-15 21:41:29+00:00
776813020089548800,3200902,5444,1405,2015-11-15 21:41:29+00:00
776477788987613185,3200902,9858,3249,2015-11-15 21:41:29+00:00
776249906839351296,3200902,0,10673,2015-11-15 21:41:29+00:00
776218204058357768,3200902,33345,18497,2015-11-15 21:41:29+00:00
776201521193218049,3200902,10681,2919,2015-11-15 21:41:29+00:00
776113305656188928,3200902,13102,5068,2015-11-15 21:41:29+00:00
776088319444877312,3200902,2045,179,2015-11-15 21:41:29+00:00
775898661951791106,3200902,0,17621,2015-11-15 21:41:29+00:00
775842724423557120,3200902,13022,3116,2015-11-15 21:41:29+00:00
775733305207554048,3200902,15413,4627,2015-11-15 21:41:29+00:00
775729183532220416,3200902,14361,5302,2015-11-15 21:41:29+00:00
775364825476165632,3200903,8295,3472,2015-11-15 21:41:29+00:00
775350846108426240,3200903,11309,4532,2015-11-15 21:41:29+00:00
775096608509886464,3200903,0,9220,2015-11-15 21:41:29+00:00
775085132600442880,3200903,17281,5488,2015-11-15 21:41:29+00:00
774757898236878852,3200903,9462,2035,2015-11-15 21:41:29+00:00
774639387460112384,3200904,7508,2013,2015-11-15 21:41:29+00:00
774314403806253056,3200904,24167,6478,2015-11-15 21:41:29+00:00
773985732834758656,3200904,11925,4492,2015-11-15 21:41:29+00:00
773922284943896577,3200904,7110,1999,2015-11-15 21:41:29+00:00
773704687002451968,3200904,7317,1891,2015-11-15 21:41:29+00:00
773670353721753600,3200904,5935,1501,2015-11-15 21:41:29+00:00
773547596996571136,3200904,24553,7126,2015-11-15 21:41:29+00:00
773336787167145985,3200904,0,5912,2015-11-15 21:41:29+00:00
773308824254029826,3200904,25846,8640,2015-11-15 21:41:29+00:00
773247561583001600,3200904,10414,3699,2015-11-15 21:41:29+00:00
773191612633579521,3200904,11117,4736,2015-11-15 21:41:29+00:00
772877495989305348,3200904,9555,4501,2015-11-15 21:41:29+00:00
772826264096874500,3200904,8842,2669,2015-11-15 21:41:29+00:00
772615324260794368,3200904,0,3914,2015-11-15 21:41:29+00:00
772581559778025472,3200904,7192,1968,2015-11-15 21:41:29+00:00
772193107915964416,3200904,6665,1612,2015-11-15 21:41:29+00:00
772152991789019136,3200905,4181,1300,2015-11-15 21:41:29+00:00
772117678702071809,3200905,4165,848,2015-11-15 21:41:29+00:00
772114945936949249,3200905,3005,546,2015-11-15 21:41:29+00:00
772102971039580160,3200905,4448,1065,2015-11-15 21:41:29+00:00
771908950375665664,3200905,7298,2181,2015-11-15 21:41:29+00:00
771770456517009408,3200905,13356,3924,2015-11-15 21:41:29+00:00
771500966810099713,3200905,9167,3018,2015-11-15 21:41:29+00:00
771380798096281600,3200905,11746,5912,2015-11-15 21:41:29+00:00
771171053431250945,3200905,0,8705,2015-11-15 21:41:29+00:00
771136648247640064,3200905,10223,3357,2015-11-15 21:41:29+00:00
771102124360998913,3200905,6898,1663,2015-11-15 21:41:29+00:00
771014301343748096,3200905,7032,1782,2015-11-15 21:41:29+00:00
770787852854652928,3200905,5498,1415,2015-11-15 21:41:29+00:00
770772759874076672,3200905,5749,1626,2015-11-15 21:41:29+00:00
770743923962707968,3200905,0,52360,2015-11-15 21:41:29+00:00
770655142660169732,3200905,8130,2013,2015-11-15 21:41:29+00:00
770414278348247044,3200905,6987,2390,2015-11-15 21:41:29+00:00
770293558247038976,3200905,6923,1718,2015-11-15 21:41:29+00:00
770093767776997377,3200905,0,3520,2015-11-15 21:41:29+00:00
770069151037685760,3200905,8385,2651,2015-11-15 21:41:29+00:00
769940425801170949,3200905,34948,11131,2015-11-15 21:41:29+00:00
769695466921623552,3200906,7101,1926,2015-11-15 21:41:29+00:00
769335591808995329,3200906,0,8830,2015-11-15 21:41:29+00:00
769212283578875904,3200906,5980,1969,2015-11-15 21:41:29+00:00
768970937022709760,3200906,16017,7574,2015-11-15 21:41:29+00:00
